date,t_min_c_pred,t_max_c_pred,t_avg_c_pred,humidity_avg_pct_pred,rain_probability,rain_predicted
2025-03-03,25.72533974503317,35.08640172567821,30.159727339874525,69.92072074407733,0.09818755910572018,Sunny
2025-03-04,25.886281606841077,35.08640172567821,30.159727339874525,69.92072074407733,0.09818755910572018,Sunny
2025-03-05,25.886281606841077,35.08640172567821,30.159727339874525,70.05944642438445,0.09818755910572018,Sunny
2025-03-06,25.595106451802465,34.94344504172928,30.159727339874525,70.70619534937128,0.09818755910572018,Sunny
2025-03-07,25.595106451802465,34.94344504172928,30.159727339874525,70.21709894301394,0.09818755910572018,Sunny
2025-03-08,25.545901771269016,34.94344504172928,30.035718088146485,70.70619534937128,0.09818755910572018,Sunny
2025-03-09,25.89473364818168,34.91832540523805,30.159727339874525,69.74713191426213,0.09818755910572018,Sunny
2025-03-10,25.750780396619483,35.30637200227599,30.296429673662463,70.24008414920961,0.09818755910572018,Sunny
2025-03-11,25.750780396619483,35.33149163876722,30.296429673662463,69.94004305446782,0.09818755910572018,Sunny
2025-03-12,25.98161314057958,35.44181338371023,30.47003292945372,70.55239865933193,0.09818755910572018,Sunny
2025-03-13,26.32475673444142,35.584770067659164,30.59404218118176,69.95577515655997,0.09818755910572018,Sunny
2025-03-14,26.32475673444142,35.584770067659164,30.59404218118176,69.95577515655997,0.09818755910572018,Sunny
2025-03-15,26.407331142559723,35.584770067659164,30.59404218118176,69.95577515655997,0.09818755910572018,Sunny
2025-03-16,26.407331142559723,35.584770067659164,30.59404218118176,69.95577515655997,0.09818755910572018,Sunny
2025-03-17,26.407331142559723,35.584770067659164,30.59404218118176,69.95577515655997,0.09818755910572018,Sunny
2025-03-18,26.552995312966598,35.80781774074386,30.735102876733748,69.95577515655997,0.09818755910572018,Sunny
2025-03-19,26.983473340015994,35.86913597060932,31.041965922875356,67.61364584189866,0.0947018646747142,Sunny
2025-03-20,26.983473340015994,35.86913597060932,31.041965922875356,67.61364584189866,0.0947018646747142,Sunny
2025-03-21,26.983473340015994,35.9234808279683,31.041965922875356,67.61364584189866,0.0947018646747142,Sunny
2025-03-22,26.7116194206999,35.3381229914196,30.75247024579192,67.17735480659792,0.0947018646747142,Sunny
2025-03-23,26.375923635731482,35.20152603259664,30.48698055933557,68.68909999250916,0.09574621979682384,Sunny
2025-03-24,26.650838453530422,35.737707437293786,30.74769214485155,68.71062831666177,0.09574621979682384,Sunny
2025-03-25,26.696103855093526,35.977370022253034,30.94429013948273,67.85550818060473,0.09714430382261242,Sunny
2025-03-26,26.696103855093526,35.91239820105411,30.94429013948273,67.75885288473167,0.09714430382261242,Sunny
